V01301 V04001 V04002 V04003 V13305 V10004_701 V11291_701 V12001_701 V13003_701 V14032
54423 2016 4 3 0.0000 970.5000 1.9000 9.6000 20.8000 9.0000 
54423 2016 4 4 0.0000 962.2000 2.3000 11.3000 25.3000 9.0000 
54423 2016 4 5 0.0000 963.3000 2.4000 11.9000 46.0000 7.6000 
54423 2016 4 6 0.3000 959.6000 3.8000 12.1000 74.5000 3.0000 
54423 2016 4 7 0.0000 961.7000 2.6000 13.3000 39.5000 10.0000 
54423 2016 4 8 0.0000 963.1000 2.3000 12.7000 16.3000 10.0000 
54423 2016 4 9 0.0000 960.2000 2.2000 14.1000 20.3000 8.0000 
54423 2016 4 10 0.0000 967.3000 2.3000 11.2000 15.8000 9.0000 
54423 2016 4 11 0.0000 966.5000 2.9000 9.2000 26.3000 7.0000 
54423 2016 4 12 5.2000 957.4000 1.9000 8.9000 76.3000 5.0000 
54423 2016 4 13 0.0000 954.6000 2.6000 13.2000 49.3000 10.0000 
54423 2016 4 14 0.0000 965.0000 2.6000 14.7000 29.0000 11.0000 
54423 2016 4 15 0.0000 961.9000 2.4000 16.1000 24.0000 8.0000 
54423 2016 4 16 0.3000 959.9000 3.8000 12.0000 49.0000 5.0000 
54423 2016 4 17 0.0000 959.8000 3.3000 10.9000 24.8000 8.0000 
54423 2016 4 18 1.0000 962.8000 2.1000 9.7000 45.8000 10.0000 
54423 2016 4 19 0.0000 967.3000 1.2000 8.2000 46.8000 5.0000 
54423 2016 4 20 0.0000 963.2000 1.8000 15.1000 44.3000 11.0000 
54423 2016 4 21 0.0000 954.5000 3.0000 17.0000 28.8000 10.0000 
54423 2016 4 22 0.0000 960.3000 4.2000 14.2000 9.3000 10.6000 
54423 2016 4 23 0.0000 964.9000 2.4000 12.8000 15.5000 11.5000 
54423 2016 4 24 0.0000 961.0000 1.4000 14.8000 28.5000 11.1000 
54423 2016 4 25 0.0000 963.4000 2.1000 18.1000 42.5000 9.8000 
54423 2016 4 26 0.0000 966.6000 2.3000 17.5000 37.0000 4.7000 
54423 2016 4 27 0.0000 964.1000 1.4000 17.4000 38.3000 8.2000 
54423 2016 4 28 0.0000 965.1000 1.0000 16.9000 46.3000 9.0000 
54423 2016 4 29 0.0000 958.6000 2.1000 18.0000 49.5000 7.0000 
54423 2016 4 30 0.0000 954.3000 3.0000 20.7000 48.5000 11.0000 
54423 2016 5 1 0.0000 952.5000 1.8000 22.7000 56.3000 4.0000 
54423 2016 5 2 30.1999 960.1000 2.1000 11.1000 82.0000 0.0000 
54423 2016 5 3 3.6000 951.6000 2.5000 13.6000 54.3000 8.0000 
54423 2016 5 4 0.0000 956.8000 1.1000 17.9000 25.5000 8.0000 
54423 2016 5 5 1.3000 957.0000 2.1000 17.1000 41.3000 6.0000 
54423 2016 5 6 0.0000 961.1000 4.8000 15.7000 25.0000 12.0000 
54423 2016 5 7 0.0000 967.7000 2.1000 16.4000 26.0000 12.0000 
54423 2016 5 8 0.0000 963.1000 1.7000 17.3000 37.8000 11.0000 
54423 2016 5 9 0.3000 963.4000 1.3000 15.6000 63.8000 1.0000 
54423 2016 5 10 0.0000 960.9000 2.0000 16.8000 51.3000 11.0000 
54423 2016 5 11 0.0000 953.5000 2.1000 18.1000 55.8000 4.0000 
54423 2016 5 12 33.9999 959.9000 3.0000 13.9000 60.5000 5.0000 
54423 2016 5 13 0.0000 970.4000 2.5000 13.7000 50.8000 11.0000 
54423 2016 5 14 4.7000 966.3000 1.7000 12.0000 78.8000 0.0000 
54423 2016 5 15 0.0000 963.3000 3.3000 14.3000 49.3000 10.0000 
54423 2016 5 16 0.0000 958.9000 2.1000 17.5000 39.5000 13.0000 
54423 2016 5 17 0.0000 999999.0000 999999.0000 999999.0000 999999.0000 12.0000 
54423 2016 5 18 0.0000 963.7000 1.7000 20.6000 51.0000 12.0000 
54423 2016 5 19 0.0000 965.3000 2.0000 20.7000 51.8000 10.0000 
54423 2016 5 20 0.0000 966.9000 2.1000 20.4000 47.8000 11.0000 
54423 2016 5 21 0.0000 970.3000 1.8000 20.3000 42.8000 11.0000 
54423 2016 5 22 0.0000 969.6000 1.5000 20.9000 40.5000 8.0000 
54423 2016 5 23 2.7000 961.9000 1.8000 16.2000 67.0000 0.0000 
54423 2016 5 24 4.7000 953.8000 3.7000 17.1000 56.8000 12.0000 
54423 2016 5 25 1.4000 956.8000 2.2000 17.1000 57.3000 12.0000 
54423 2016 5 26 0.0000 960.4000 1.8000 19.5000 42.3000 12.0000 
54423 2016 5 27 0.0000 960.8000 1.3000 19.9000 44.0000 12.0000 
54423 2016 5 28 0.0000 957.0000 0.9000 21.1000 46.5000 11.0000 
54423 2016 5 29 0.0000 958.6000 3.0000 22.0000 23.3000 13.0000 
54423 2016 5 30 0.0000 955.3000 1.5000 22.1000 36.8000 12.0000 
54423 2016 5 31 0.0000 962.5000 2.5000 18.4000 53.0000 0.0000 
54423 2016 6 1 0.0000 963.8000 1.3000 22.1000 47.8000 10.0000 
54423 2016 6 2 0.0000 961.1000 1.9000 22.9000 40.8000 12.0000 
54423 2016 6 3 0.0000 958.2000 1.4000 21.7000 40.5000 4.0000 
54423 2016 6 4 0.0000 958.2000 1.5000 22.6000 43.3000 8.0000 
54423 2016 6 5 0.0000 961.2000 0.9000 22.9000 47.3000 10.0000 
54423 2016 6 6 14.3000 961.4300 1.8800 21.4000 67.2500 8.0000 
54423 2016 6 7 0.3000 962.7800 1.6800 20.5000 56.2500 11.0000 
54423 2016 6 8 0.0000 960.1800 2.1000 22.3500 58.0000 11.0000 
54423 2016 6 9 0.0000 957.4800 3.7800 24.5300 52.0000 9.0000 
54423 2016 6 10 4.5000 955.1500 3.3000 22.7800 60.5000 9.0000 
54423 2016 6 11 0.0000 959.2000 1.9000 20.9000 54.0000 9.0000 
54423 2016 6 12 0.0000 958.9000 1.5000 21.3000 56.8000 9.0000 
54423 2016 6 13 0.0000 955.3000 2.1000 19.6000 64.0000 1.0000 
54423 2016 6 14 17.5000 953.0000 1.7000 15.2000 87.8000 0.0000 
54423 2016 6 15 12.3000 954.2000 1.5000 19.2000 69.3000 9.0000 
54423 2016 6 16 0.7000 951.5000 1.5000 19.8000 73.8000 9.0000 
54423 2016 6 17 0.1000 951.5000 1.7000 20.2000 70.0000 3.0000 
54423 2016 6 18 0.0000 956.6000 1.2000 23.2000 54.5000 13.0000 
54423 2016 6 19 0.0000 957.6000 2.0000 24.8000 48.0000 12.0000 
54423 2016 6 20 5.6000 955.0000 1.8000 23.6000 66.8000 6.0000 
54423 2016 6 21 30.7000 955.1000 0.9000 22.1000 82.3000 6.0000 
54423 2016 6 22 0.0000 955.0000 1.7000 23.0000 78.8000 9.0000 
54423 2016 6 23 0.2000 955.8000 2.2000 23.7000 68.0000 4.0000 
54423 2016 6 24 0.0000 957.8000 3.4000 21.7000 49.8000 12.0000 
54423 2016 6 25 0.0000 959.3000 0.8000 24.1000 45.5000 12.0000 
54423 2016 6 26 0.0000 958.7000 1.9000 24.5000 48.3000 8.0000 
54423 2016 6 27 0.0000 955.8000 2.7000 23.8000 52.8000 4.0000 
54423 2016 6 28 23.0000 957.4000 1.7000 18.0000 91.3000 0.0000 
54423 2016 6 29 2.3000 956.3000 1.1000 20.5000 83.0000 4.0000 
54423 2016 6 30 0.1000 956.2000 1.9000 21.8000 67.5000 10.0000 
54423 2016 7 1 0.0000 956.8000 0.8000 22.5000 55.8000 12.0000 
54423 2016 7 2 0.0000 957.1000 1.8000 23.5000 56.0000 13.0000 
54423 2016 7 3 0.0000 958.8000 1.8000 24.8000 56.0000 8.0000 
54423 2016 7 4 0.0000 960.2000 2.2000 24.5000 63.8000 5.0000 
54423 2016 7 5 0.0000 962.1000 1.9000 25.8000 63.8000 9.0000 
54423 2016 7 6 0.0000 963.7000 1.7000 26.7000 57.0000 11.0000 
54423 2016 7 7 0.0000 963.1000 1.8000 26.4000 57.3000 10.0000 
54423 2016 7 8 0.0000 960.7000 1.4000 25.5000 63.3000 0.0000 
54423 2016 7 9 0.0000 957.4000 2.2000 28.3000 63.5000 9.0000 
54423 2016 7 10 0.0000 955.3000 1.1800 29.7300 59.2500 8.0000 
54423 2016 7 11 0.0000 952.7000 1.3000 29.1000 57.5000 8.0000 
54423 2016 7 12 0.7000 953.4000 1.1000 24.5000 74.5000 0.0000 
54423 2016 7 13 0.0000 957.2000 1.9000 26.3000 60.0000 10.0000 
54423 2016 7 14 0.0000 959.5000 1.9000 25.2000 52.5000 0.0000 
54423 2016 7 15 0.0000 956.7000 1.1000 21.8000 65.5000 0.0000 
54423 2016 7 16 0.0000 955.6500 1.0000 22.1000 51.7500 2.0000 
54423 2016 7 17 0.0000 958.9300 1.8000 24.7300 55.2500 0.0000 
54423 2016 7 18 0.0000 959.7800 1.4300 24.7000 65.0000 2.0000 
54423 2016 7 19 6.1000 960.7000 1.3800 22.8300 79.7500 0.0000 
54423 2016 7 20 64.9999 958.9300 1.6800 20.4300 96.2500 0.0000 
54423 2016 7 21 44.7000 954.0000 0.9000 23.1000 90.5000 0.0000 
54423 2016 7 22 11.9000 953.8000 0.9000 24.6000 88.0000 1.0000 
54423 2016 7 23 0.0000 954.2000 1.0000 27.0000 82.5000 4.0000 
54423 2016 7 24 0.0000 957.5000 1.1000 27.6000 71.0000 7.0000 
54423 2016 7 25 21.5000 956.4000 0.7000 23.9000 89.0000 0.0000 
54423 2016 7 26 0.0000 957.0000 0.4000 24.4000 70.0000 9.0000 
54423 2016 7 27 0.0000 955.0000 2.1000 26.0000 71.0000 11.0000 
54423 2016 7 28 0.0000 954.3000 2.1000 26.7000 69.0000 10.0000 
54423 2016 7 29 0.0000 957.7000 1.3000 26.5000 73.3000 3.0000 
54423 2016 7 30 18.9000 962.0000 3.2000 22.7000 85.3000 0.0000 
54423 2016 7 31 0.0000 961.8000 1.1000 22.8000 85.3000 0.0000 
54423 2016 8 1 4.0000 962.6000 1.5000 23.8000 83.5000 6.0000 
54423 2016 8 2 0.2000 962.7000 0.5000 25.5000 74.3000 10.0000 
54423 2016 8 3 0.0000 962.6000 1.4000 26.5000 72.8000 11.0000 
54423 2016 8 4 0.0000 962.3000 1.8000 27.1000 74.3000 9.0000 
54423 2016 8 5 0.0000 961.9000 1.8000 27.3000 75.3000 4.0000 
54423 2016 8 6 0.0000 958.8000 1.1000 26.8000 76.8000 0.0000 
54423 2016 8 7 31.4000 961.3000 1.8000 24.7000 68.0000 9.0000 
54423 2016 8 8 0.0000 962.7000 1.5000 23.9000 67.0000 12.0000 
54423 2016 8 9 0.0000 960.7000 1.1000 24.4000 72.0000 10.0000 
54423 2016 8 10 0.0000 959.4000 1.5000 26.4000 73.0000 8.0000 
54423 2016 8 11 0.0000 959.2500 1.1800 27.8500 78.0000 6.0000 
54423 2016 8 12 25.1000 958.9000 1.0500 24.5800 93.0000 0.0000 
54423 2016 8 13 0.0000 958.5500 0.5000 24.3300 76.5000 5.0000 
54423 2016 8 14 0.0000 959.7800 1.3800 25.1000 71.2500 11.0000 
54423 2016 8 15 0.0000 959.8000 1.4500 22.3000 73.7500 1.0000 
54423 2016 8 16 0.0000 957.9300 1.4000 24.2300 72.5000 11.0000 
54423 2016 8 17 0.0000 956.9800 1.1300 23.2800 80.5000 3.0000 
54423 2016 8 18 24.6000 955.2300 0.6500 21.4500 95.5000 0.0000 
54423 2016 8 19 0.0000 959.1000 1.1300 24.2000 75.0000 10.0000 
54423 2016 8 20 0.0000 961.6800 1.2800 23.2800 71.5000 12.0000 
54423 2016 8 21 0.0000 962.2800 1.6500 25.0300 74.2500 11.0000 
54423 2016 8 22 3.9000 964.0300 0.7500 24.6500 79.5000 3.0000 
54423 2016 8 23 10.6000 960.2300 0.6000 21.4300 91.5000 0.0000 
54423 2016 8 24 0.0000 957.5300 1.1300 24.1500 79.7500 7.0000 
54423 2016 8 25 0.0000 963.4300 2.5800 21.1800 60.2500 8.0000 
54423 2016 8 26 0.0000 968.1000 1.0300 18.6300 62.0000 12.0000 
54423 2016 8 27 1.2000 964.8300 0.9800 18.8300 65.2500 9.0000 
54423 2016 8 28 0.0000 964.2500 0.4000 19.6500 63.5000 11.0000 
54423 2016 8 29 0.0000 965.0500 1.3500 19.7300 62.7500 11.0000 
54423 2016 8 30 0.0000 959.2500 1.6800 20.8300 62.5000 10.0000 
54423 2016 8 31 0.0000 949.5800 2.3500 20.4800 48.7500 7.0000 
54423 2016 9 1 0.3000 948.7300 3.0000 17.9300 60.2500 999999.0000 
54423 2016 9 2 0.0000 954.5000 1.0500 20.5000 66.7500 999999.0000 
54423 2016 9 3 0.7000 959.3500 1.0000 21.7500 73.7500 999999.0000 
54423 2016 9 4 8.0000 962.5000 2.1000 20.1000 82.0000 999999.0000 
54423 2016 9 5 8.5000 962.6300 1.3000 18.2300 81.0000 7.0000 
54423 2016 9 6 0.0000 961.2800 1.5000 19.2800 79.5000 7.0000 
54423 2016 9 7 3.6000 958.2000 1.5300 19.3800 79.2500 6.0000 
54423 2016 9 8 0.0000 958.9300 1.7000 19.5500 63.7500 10.0000 
54423 2016 9 9 0.0000 961.1500 0.9500 19.6800 64.2500 9.0000 
54423 2016 9 10 0.0000 962.9000 1.4800 19.5800 60.0000 11.0000 
54423 2016 9 11 18.4000 966.2800 1.1000 16.0500 95.2500 0.0000 
54423 2016 9 12 0.9000 969.0300 1.2800 18.0000 84.7500 6.0000 
54423 2016 9 13 0.0000 969.3500 0.9500 18.7000 83.5000 3.0000 
54423 2016 9 14 0.0000 967.9300 1.1800 20.3300 81.0000 4.0000 
54423 2016 9 15 0.0000 966.5500 0.4800 20.2500 75.7500 6.0000 
54423 2016 9 16 0.0000 965.1300 1.4300 20.2500 76.5000 1.0000 
54423 2016 9 17 6.4000 970.1300 0.5800 16.9300 88.0000 0.0000 
54423 2016 9 18 0.9000 972.0000 0.7500 15.4000 83.0000 2.0000 
54423 2016 9 19 0.2000 972.9000 1.2800 14.6300 72.5000 11.0000 
54423 2016 9 20 0.0000 971.9300 1.2800 14.5500 65.5000 10.0000 
54423 2016 9 21 1.2000 971.0500 0.6300 11.5500 87.5000 0.0000 
54423 2016 9 22 0.0000 967.3000 0.7500 14.9500 86.5000 1.0000 
54423 2016 9 23 0.0000 963.4800 0.8800 17.4300 84.7500 4.0000 
54423 2016 9 24 0.1000 961.2500 1.2300 20.5000 80.0000 6.0000 
54423 2016 9 25 0.0000 966.5300 1.4800 17.5800 83.0000 3.0000 
54423 2016 9 26 0.0000 965.6300 0.1500 17.0800 90.2500 0.0000 
54423 2016 9 27 0.0000 971.9000 2.2000 14.0300 59.0000 7.0000 
54423 2016 9 28 0.0000 976.4300 1.1000 10.4000 59.5000 10.0000 
54423 2016 9 29 0.0000 970.1800 1.2800 11.2000 59.2500 9.0000 
54423 2016 9 30 0.0000 966.2800 0.5300 14.7000 63.7500 10.0000 
54423 2016 10 1 0.7000 965.9300 1.1300 17.2500 71.2500 8.0000 
54423 2016 10 2 1.9000 964.7000 0.8000 14.5500 82.2500 0.0000 
54423 2016 10 3 0.0000 962.8800 1.3800 18.4000 62.7500 7.0000 
54423 2016 10 4 5.7000 966.8800 1.4000 13.3300 65.5000 0.0000 
54423 2016 10 5 0.0000 969.1800 1.2000 11.2800 86.5000 4.0000 
54423 2016 10 6 0.0000 975.7800 1.3000 10.5000 84.5000 0.0000 
54423 2016 10 7 15.0000 968.9800 2.1300 11.0500 93.7500 0.0000 
54423 2016 10 8 0.0000 970.9500 3.7800 8.0500 43.0000 10.0000 
54423 2016 10 9 0.0000 972.6500 1.2000 6.7800 62.0000 9.0000 
54423 2016 10 10 0.0000 967.8800 0.9300 8.8000 71.2500 9.0000 
54423 2016 10 11 0.0000 971.9500 0.8800 9.7000 73.2500 8.0000 
54423 2016 10 12 0.0000 974.0000 1.2500 9.3800 74.7500 4.0000 
54423 2016 10 13 0.0000 969.6800 0.7000 14.1500 74.7500 7.0000 
54423 2016 10 14 0.0000 971.1000 0.6300 13.4300 82.2500 5.0000 
54423 2016 10 15 0.0000 972.8800 0.9800 12.8800 82.0000 0.0000 
54423 2016 10 16 0.7000 968.2300 1.9300 13.5000 82.2500 2.0000 
54423 2016 10 17 0.0000 971.0800 1.2300 12.6800 46.2500 9.8000 
54423 2016 10 18 0.0000 970.3000 0.5000 11.0800 74.0000 7.0000 
54423 2016 10 19 0.0000 966.9800 0.6300 14.5000 79.0000 3.0000 
54423 2016 10 20 0.7000 973.1800 2.9800 11.6000 56.0000 0.0000 
54423 2016 10 21 9.6000 969.5300 1.1000 7.7300 86.7500 0.0000 
54423 2016 10 22 4.9000 974.4300 2.1300 5.9000 78.2500 0.0000 
54423 2016 10 23 0.0000 973.2800 0.8800 4.5500 64.0000 9.0000 
54423 2016 10 24 0.0000 967.3800 0.6300 4.3300 74.5000 0.0000 
54423 2016 10 25 0.0000 964.3000 1.2800 8.2300 69.7500 8.0000 
54423 2016 10 26 0.0000 973.7300 0.9300 8.7300 38.7500 6.0000 
54423 2016 10 27 13.1000 976.1000 0.6000 3.7800 82.7500 0.0000 
54423 2016 10 28 0.8000 978.0500 2.5500 4.6500 57.5000 8.0000 
54423 2016 10 29 0.0000 979.1800 2.1000 1.8000 53.5000 9.0000 
54423 2016 10 30 0.0000 975.2800 1.1300 2.8000 54.0000 0.0000 
54423 2016 10 31 0.0000 984.4800 3.5800 -1.6500 22.5000 9.0000 
54423 2016 11 1 0.0000 981.3300 1.4300 -1.9800 45.5000 8.0000 
54423 2016 11 2 0.0000 974.1300 0.9800 0.3300 52.7500 7.0000 
54423 2016 11 3 0.0000 967.1000 0.8800 3.2800 53.2500 8.0000 
54423 2016 11 4 0.0000 958.8500 1.0300 4.9500 66.2500 7.0000 
54423 2016 11 5 0.0000 965.3000 1.9800 5.0000 65.0000 7.0000 
54423 2016 11 6 0.0000 975.2500 1.4800 4.4500 54.5000 5.0000 
54423 2016 11 7 0.8000 978.3500 3.9500 2.8800 61.7500 3.0000 
54423 2016 11 8 0.0000 982.3000 1.0300 -0.0500 57.0000 8.0000 
54423 2016 11 9 0.0000 977.5800 0.4500 -0.0800 68.7500 5.0000 
54423 2016 11 10 1.6000 963.4800 1.8300 2.4500 84.2500 0.0000 
54423 2016 11 11 0.0000 964.3000 1.1800 -0.1300 74.0000 2.0000 
54423 2016 11 12 0.0000 969.5800 0.9300 0.3800 69.5000 5.0000 
54423 2016 11 13 0.0000 966.3500 0.6300 2.9000 78.5000 2.0000 
54423 2016 11 14 0.0000 971.9500 1.9300 1.8500 60.5000 7.0000 
54423 2016 11 15 0.0000 974.8500 1.1800 -0.6800 50.2500 8.0000 
54423 2016 11 16 0.0000 970.4300 0.4300 2.0800 63.0000 5.0000 
54423 2016 11 17 0.0000 972.0000 0.6000 1.7800 76.0000 0.0000 
54423 2016 11 18 0.0000 964.2500 0.3500 5.4300 80.7500 0.0000 
54423 2016 11 19 0.0000 967.7800 2.0000 5.6000 51.0000 6.0000 
54423 2016 11 20 2.7000 974.7300 1.6500 -1.5500 77.0000 0.0000 
54423 2016 11 21 11.7000 979.2300 3.6300 -6.6000 64.0000 0.0000 
54423 2016 11 22 0.0000 984.7800 3.1300 -9.4000 38.7500 7.0000 
54423 2016 11 23 0.0000 981.9300 1.4300 -10.2000 54.0000 5.0000 
54423 2016 11 24 0.0000 976.9300 0.9300 -8.9000 65.5000 8.0000 
54423 2016 11 25 0.0000 973.3000 1.0000 -7.9000 72.5000 7.0000 
54423 2016 11 26 0.0000 968.4500 1.6000 -3.4800 66.0000 2.0000 
54423 2016 11 27 0.0000 975.5000 1.7300 -2.9500 48.7500 8.0000 
54423 2016 11 28 0.0000 980.5800 1.1000 -5.4000 63.7500 8.0000 
54423 2016 11 29 0.3000 982.2300 0.4800 -4.7000 78.2500 3.0000 
54423 2016 11 30 1.2000 972.3000 2.3000 0.1500 71.2500 6.0000 
54423 2016 12 1 0.0000 979.3800 1.0800 -2.2000 56.0000 8.0000 
54423 2016 12 2 0.0000 978.0000 0.6500 -3.7800 66.5000 7.0000 
54423 2016 12 3 0.0000 970.2000 0.5000 -3.0000 74.5000 6.0000 
54423 2016 12 4 0.0000 966.9500 0.1000 -1.6800 73.0000 0.0000 
54423 2016 12 5 0.0000 975.4000 2.8000 -3.6800 54.7500 6.0000 
54423 2016 12 6 0.0000 971.0500 0.9300 -6.3500 57.0000 7.0000 
54423 2016 12 7 0.0000 971.8800 1.6000 -3.5000 65.7500 7.0000 
54423 2016 12 8 0.0000 966.4800 2.0000 -2.7000 58.7500 5.0000 
54423 2016 12 9 0.0000 975.7800 1.3500 -4.8300 54.0000 8.0000 
54423 2016 12 10 0.0000 977.4800 0.8800 -7.0500 63.7500 8.0000 
54423 2016 12 11 0.0000 973.2500 0.7300 -7.1500 68.5000 4.0000 
54423 2016 12 12 0.0000 973.1500 0.8500 -3.2500 74.2500 0.0000 
54423 2016 12 13 0.0000 979.0300 0.8300 -4.8800 58.5000 6.0000 
54423 2016 12 14 0.0000 980.0800 0.9000 -7.8800 50.2500 7.0000 
54423 2016 12 15 0.0000 979.9500 2.4000 -6.3500 47.7500 8.0000 
54423 2016 12 16 0.0000 974.5500 1.1300 -7.4300 59.7500 3.0000 
54423 2016 12 17 0.0000 971.4800 0.6500 -4.6000 64.0000 5.0000 
54423 2016 12 18 0.0000 972.6500 0.7800 -4.2500 70.7500 7.0000 
54423 2016 12 19 0.0000 973.6800 0.6000 -3.6500 71.0000 7.0000 
54423 2016 12 20 0.0000 977.1500 0.1000 -3.7500 73.7500 2.0000 
54423 2016 12 21 0.0000 974.2000 0.7500 -0.6300 69.2500 7.0000 
54423 2016 12 22 0.0000 971.8500 2.4000 -4.5300 56.2500 6.0000 
54423 2016 12 23 0.0000 977.6800 1.3300 -7.8300 50.2500 8.0000 
54423 2016 12 24 0.0000 978.1300 0.5300 -8.8500 65.0000 2.0000 
54423 2016 12 25 0.0000 977.0000 0.4800 -7.7000 75.5000 0.0000 
54423 2016 12 26 0.0000 978.9800 1.6300 -4.1500 52.5000 0.0000 
54423 2016 12 27 0.0000 981.0300 1.4800 -7.6300 39.2500 7.0000 
54423 2016 12 28 0.0000 979.2000 1.7500 -10.0000 53.0000 2.0000 
54423 2016 12 29 0.0000 981.4500 1.5800 -8.1800 44.5000 7.0000 
54423 2016 12 30 0.0000 976.4300 0.7500 -9.0000 57.2500 6.0000 
54423 2016 12 31 0.0000 974.4800 0.7500 -7.4500 62.7500 6.0000 
54423 2017 1 1 0.0000 972.9800 1.0000 -5.8300 65.5000 5.9000 
54423 2017 1 2 0.0000 973.9800 0.7000 -4.3800 58.5000 8.4000 
54423 2017 1 3 0.0000 971.2500 0.9000 -4.7000 61.0000 7.0000 
54423 2017 1 4 0.0000 974.6300 0.2000 -4.3500 65.0000 7.8000 
54423 2017 1 5 0.0000 978.2300 0.7500 -4.9300 69.0000 2.4000 
54423 2017 1 6 0.0000 975.0500 0.5800 -4.9300 75.2500 0.0000 
54423 2017 1 7 2.5000 972.5800 0.3800 -3.0000 86.7500 0.0000 
54423 2017 1 8 0.0000 970.1500 1.6500 -2.8300 72.5000 7.0000 
54423 2017 1 9 0.0000 972.7500 2.2500 -5.1000 52.5000 8.0000 
54423 2017 1 10 0.0000 975.7800 1.5300 -6.6800 34.2500 8.1000 
54423 2017 1 11 0.0000 972.9300 0.9800 -7.9500 47.7500 7.6000 
54423 2017 1 12 0.0000 969.1000 1.6500 -6.5300 54.2500 7.3000 
54423 2017 1 13 0.0000 972.6000 3.7000 -7.8000 32.2500 7.7000 
54423 2017 1 14 0.0000 979.4800 1.6800 -8.2300 42.7500 7.9000 
54423 2017 1 15 0.0000 979.8800 1.2300 -9.6300 67.0000 0.7000 
54423 2017 1 16 0.0000 978.8300 0.9800 -8.5000 77.2500 0.0000 
54423 2017 1 17 0.0000 977.5500 0.9000 -5.7800 74.5000 0.0000 
54423 2017 1 18 0.0000 980.5500 0.6300 -8.5000 55.2500 7.8000 
54423 2017 1 19 0.0000 976.6500 3.0000 -9.6300 55.5000 0.0000 
54423 2017 1 20 0.0000 979.4300 2.1800 -11.5800 39.7500 8.2000 
54423 2017 1 21 0.0000 976.2000 3.8300 -11.3000 45.5000 8.3000 
54423 2017 1 22 0.0000 981.7300 3.0000 -10.3300 33.0000 7.6000 
54423 2017 1 23 0.0000 982.2000 0.9800 -10.8300 48.0000 7.0000 
54423 2017 1 24 0.0000 983.2800 1.0500 -9.7800 52.7500 8.0000 
54423 2017 1 25 0.0000 978.9300 1.0500 -7.7300 55.0000 5.7000 
54423 2017 1 26 0.0000 971.5800 2.4500 -5.5500 56.0000 2.3000 
54423 2017 1 27 0.0000 976.9500 1.6000 -5.6000 36.7500 7.9000 
54423 2017 1 28 0.0000 969.6800 0.4800 -6.9300 55.5000 0.0000 
54423 2017 1 29 0.0000 976.5000 3.2000 -6.1800 36.2500 3.7000 
54423 2017 1 30 0.0000 982.5800 3.1300 -8.7800 30.7500 999999.0000 
54423 2017 1 31 0.0000 976.3800 1.8000 -7.3800 35.2500 999999.0000 
54423 2017 2 1 0.0000 983.6000 1.9300 -6.5500 29.5000 9.0000 
54423 2017 2 2 0.0000 978.2000 1.1300 -7.6300 43.2500 8.4000 
54423 2017 2 3 0.0000 971.5800 0.8300 -4.4500 44.2500 8.0000 
54423 2017 2 4 0.0000 966.9000 1.0800 0.3800 44.7500 6.6000 
54423 2017 2 5 0.0000 970.3000 2.2300 -1.9500 41.0000 8.8000 
54423 2017 2 6 0.0000 979.2000 0.9800 -3.6800 36.0000 8.5000 
54423 2017 2 7 0.0000 978.6000 0.8300 -4.5000 39.5000 0.0000 
54423 2017 2 8 0.0000 977.8800 4.1800 -5.6300 37.2500 8.8000 
54423 2017 2 9 0.0000 974.6300 3.9500 -7.2800 32.7500 8.5000 
54423 2017 2 10 0.0000 975.4800 4.7000 -5.7300 27.5000 9.0000 
54423 2017 2 11 0.0000 975.9800 2.2000 -3.8500 29.0000 9.0000 
54423 2017 2 12 0.0000 975.3000 0.5500 -3.4800 41.2500 8.1000 
54423 2017 2 13 0.0000 979.4500 1.1000 -1.6500 45.5000 9.4000 
54423 2017 2 14 0.0000 980.2300 0.8000 -2.1000 52.5000 7.1000 
54423 2017 2 15 0.0000 969.5300 0.6300 -1.3800 59.7500 3.0000 
54423 2017 2 16 2.2000 968.7300 1.8000 -0.6800 54.5000 0.0000 
54423 2017 2 17 0.0000 977.5300 2.4500 -3.9000 28.7500 9.0000 
54423 2017 2 18 0.0000 970.7300 1.1000 -2.8300 41.0000 8.0000 
54423 2017 2 19 0.0000 960.2000 3.0800 -0.2500 40.7500 4.0000 
54423 2017 2 20 0.0000 977.8300 2.4300 -4.0500 28.7500 8.0000 
54423 2017 2 21 1.1000 977.5300 1.0000 -5.9300 68.0000 0.0000 
54423 2017 2 22 2.5000 970.1300 3.5800 -2.2800 57.0000 8.0000 
54423 2017 2 23 0.0000 975.5300 2.4000 -2.0000 39.5000 9.0000 
54423 2017 2 24 0.0000 973.3500 1.7000 -0.8000 39.2500 19.0000 
54423 2017 2 25 0.0000 971.3500 2.5000 -0.2500 47.0000 9.0000 
54423 2017 2 26 0.0000 973.1800 1.0000 0.9000 50.5000 999999.0000 
54423 2017 2 27 0.0000 970.2800 1.9500 3.1000 44.7500 999999.0000 
54423 2017 2 28 0.0000 968.6500 1.4000 3.2300 36.5000 9.0000 
54423 2017 3 1 0.0000 972.0500 4.0800 0.0500 22.2500 9.0000 
54423 2017 3 2 0.0000 966.7500 1.3300 0.3500 33.2500 9.0000 
54423 2017 3 3 0.0000 963.8300 0.9500 2.6300 37.5000 9.7000 
54423 2017 3 4 0.0000 965.9800 1.7500 3.7800 41.7500 7.0000 
54423 2017 3 5 0.0000 971.7500 3.5300 0.0500 33.0000 7.0000 
